,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1139,37876,5dwY5r2PfjMteikJViyNIT,Great Pumpkin Waltz,40,149227,0,['Vince Guaraldi Trio'],['4ytkhMSAnrDP8XzRNlw9FS'],1965,0.339,0.243,0,-16.851,0,0.0382,0.988,0.893,0.113,0.48,151.481,3,https://i.scdn.co/image/ab67616d0000b27332b0f9b1e5ee30df7a91cec3,https://open.spotify.com/track/5dwY5r2PfjMteikJViyNIT
1140,37915,6YdhR9Bg58ttooUpnoxVUp,Goldfish,32,167227,0,['Roy Harper'],['424ZDRAZzCKKUXvzvv52ox'],1966,0.482,0.387,0,-13.371,0,0.0272,0.808,0.538,0.168,0.596,108.268,4,https://i.scdn.co/image/ab67616d0000b273335c3cb1366de63ca07149c5,https://open.spotify.com/track/6YdhR9Bg58ttooUpnoxVUp
1141,37916,5yQ4Ez2qdolFGQctWzgejh,God Only Knows - Live At Michigan State University/1966,32,180080,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1966-06-16,0.511,0.172,9,-21.793,1,0.0569,0.426,7.38e-05,0.464,0.202,116.665,3,https://i.scdn.co/image/ab67616d0000b27365eb1ad8d8a037029ad41e4a,https://open.spotify.com/track/5yQ4Ez2qdolFGQctWzgejh
1142,37947,6pN3ra1mEPtjFsdCvDDHW3,Get Ready,45,1292293,0,['Rare Earth'],['6eEsIl4wosvhuWI0mfXxAF'],1969-09-30,0.413,0.869,0,-5.843,1,0.0441,0.00283,0.529,0.827,0.65,127.355,4,https://i.scdn.co/image/ab67616d0000b2734aeba7243597d2f8319fb601,https://open.spotify.com/track/6pN3ra1mEPtjFsdCvDDHW3
1143,37968,5AdvODwQkwiSviimAVRVQc,Gun Guna Rahe Hai Bhanvare,32,233300,0,"['Asha Bhosle', 'Mohammed Rafi']","['5as8A4G47Ohu9NSWs3Je8U', '0gXDpqwYNDODn7fB0RDN8J']",1969-12-01,0.594,0.45,11,-7.484,1,0.0327,0.792,0.0,0.0852,0.641,103.89,4,https://i.scdn.co/image/ab67616d0000b27320bde754b4e988ba3a6ed66a,https://open.spotify.com/track/5AdvODwQkwiSviimAVRVQc
1144,37981,02OsB9HFM23dfPWCkZ2kjO,Guitarras Al Viento,31,164373,0,['Sandro'],['5srsgtoePlsp0eQIXmta1O'],1969-04-13,0.378,0.733,4,-9.689,0,0.0797,0.662,0.0,0.566,0.85,84.421,4,https://i.scdn.co/image/ab67616d0000b273aa73b5f891c1a270c22b0e8c,https://open.spotify.com/track/02OsB9HFM23dfPWCkZ2kjO
1145,37986,0iE8CuhrbtabeFRnrQYmZP,Gitarzan - 1969 #8 Billboard chart hit Monument,31,187040,0,['Ray Stevens'],['7MpUvihmfilIxyN20kXwQj'],1969,0.435,0.804,0,-8.48,1,0.169,0.466,0.0,0.942,0.727,93.83,3,https://i.scdn.co/image/ab67616d0000b273e35623ba2cf0ab8c5b1c2a46,https://open.spotify.com/track/0iE8CuhrbtabeFRnrQYmZP
1146,38056,3YHzAqT2wt90nVsBLHZ2UH,Going Out Of My Head,31,184627,0,"[""Sergio Mendes & Brasil '66""]",['6hCsqVHnBo1BVQWuIjRMkL'],1970-01-01,0.66,0.279,7,-15.207,1,0.0387,0.607,0.0,0.0679,0.661,123.002,4,https://i.scdn.co/image/ab67616d0000b273376da075f54aa14eb02e4ac4,https://open.spotify.com/track/3YHzAqT2wt90nVsBLHZ2UH
1147,38058,0SolModrdnbWok9RG9JlEK,Gimme Dat Ding,34,134107,0,['The Pipkins'],['7b8blpDsdFfs5DMMMLBuX0'],1970-01-01,0.649,0.741,7,-9.469,1,0.0414,0.598,2.15e-06,0.0295,0.918,96.791,4,https://i.scdn.co/image/ab67616d0000b273b4ebe9e60747191377206707,https://open.spotify.com/track/0SolModrdnbWok9RG9JlEK
1148,38059,5oY6fpj8shlCCd92ShKe7l,Ghetto Child - Demo Version,32,310293,0,['Curtis Mayfield'],['2AV6XDIs32ofIJhkkDevjm'],1970,0.814,0.41,6,-10.045,0,0.0519,0.579,0.00191,0.447,0.683,111.353,4,https://i.scdn.co/image/ab67616d0000b273775a6bee6c704ec29aec00f4,https://open.spotify.com/track/5oY6fpj8shlCCd92ShKe7l
1149,38062,24aao7hfti9iLH0ykuC1OE,Give It Up,33,221093,0,['Kool & The Gang'],['3VNITwohbvU5Wuy5PC6dsI'],1970-01-01,0.716,0.668,9,-10.713,0,0.0849,0.418,0.26,0.276,0.729,96.612,4,https://i.scdn.co/image/ab67616d0000b2739478f74daa73c832b5898e27,https://open.spotify.com/track/24aao7hfti9iLH0ykuC1OE
1150,38086,0OjM5L6DlTQ6FWTZGFE183,Giving Up,31,380467,0,['Donny Hathaway'],['0HU0U9kdXEHZVxUNbuQe8S'],1971,0.361,0.202,1,-14.232,0,0.0324,0.728,6.52e-06,0.612,0.15,82.654,4,https://i.scdn.co/image/ab67616d0000b273e0ebc1dc512103af0b79055a,https://open.spotify.com/track/0OjM5L6DlTQ6FWTZGFE183
1151,38096,76VJrhYDApiRwxp7jjG1Cd,Galaxy In Turiya,36,594493,0,['Alice Coltrane'],['0oKYiTD5CdNbrofRvM1dIr'],1971-01-01,0.21,0.347,5,-17.616,1,0.0363,0.638,0.896,0.276,0.211,106.8,4,https://i.scdn.co/image/ab67616d0000b273646303f7a489b8de9318c603,https://open.spotify.com/track/76VJrhYDApiRwxp7jjG1Cd
1152,38119,6AoRzLc5g0In20QVyNyLfp,Go Easy,31,253333,0,['John Martyn'],['3JulrApLVT81sb2HkfwMks'],1971-01-01,0.396,0.158,1,-17.289,1,0.0299,0.864,6.68e-06,0.114,0.104,124.317,4,https://i.scdn.co/image/ab67616d0000b27372c832385a4c7840f8b57e99,https://open.spotify.com/track/6AoRzLc5g0In20QVyNyLfp
1153,38122,6S3qTQ9q2HdFZYoaJJ9RpE,Green Power,33,239187,0,['Little Richard'],['4xls23Ye9WR9yy3yYMpAMm'],1971,0.706,0.754,0,-7.762,1,0.252,0.235,1.03e-06,0.0399,0.688,157.103,4,https://i.scdn.co/image/ab67616d0000b2731d611841a5e69a8ca251443c,https://open.spotify.com/track/6S3qTQ9q2HdFZYoaJJ9RpE
1154,38150,1boSKyLHKESJOVUKFNyVzr,God Will Take Care of You,31,526493,0,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1972,0.355,0.423,10,-15.102,1,0.0978,0.644,0.000354,0.361,0.4,142.701,4,https://i.scdn.co/image/ab67616d0000b273d489504728cbd9938743495c,https://open.spotify.com/track/1boSKyLHKESJOVUKFNyVzr
1155,38152,5KDwskoYepEUgchrL9P3KN,Give Yourself to Jesus,31,317692,0,['Aretha Franklin'],['7nwUJBm0HE4ZxD3f5cy5ok'],1972,0.378,0.198,8,-16.571,1,0.0396,0.931,5.35e-06,0.754,0.294,115.917,4,https://i.scdn.co/image/ab67616d0000b273d489504728cbd9938743495c,https://open.spotify.com/track/5KDwskoYepEUgchrL9P3KN
1156,38163,2Hbov2HUipEiPKDFmqGe08,Games of Magic,35,190200,0,['Bread'],['70ZTdbPEcEugBNay4MvxfL'],1972,0.342,0.226,11,-16.789,0,0.0276,0.61,0.00239,0.0586,0.402,146.924,3,https://i.scdn.co/image/ab67616d0000b27377073761e43f273c60988eaf,https://open.spotify.com/track/2Hbov2HUipEiPKDFmqGe08
1157,38175,3jE3WBIYBQDseLfQKc5wyW,Good Morning Heartache,34,141133,0,['Diana Ross'],['3MdG05syQeRYPPcClLaUGl'],1972-10-01,0.354,0.181,5,-13.017,0,0.0485,0.81,5.78e-05,0.136,0.264,60.99,4,https://i.scdn.co/image/ab67616d0000b273d6a71bb286911201d34b5294,https://open.spotify.com/track/3jE3WBIYBQDseLfQKc5wyW
1158,38270,08fT6wytvVvTnqcNEmpknO,"Girl You'll Be A Woman Soon - Live At The Greek Theatre, Los Angeles/1972",34,168720,0,['Neil Diamond'],['7mEIug7XUlQHikrFxjTWes'],1973-03-03,0.531,0.235,7,-19.721,1,0.0458,0.884,0.0,0.964,0.399,92.489,4,https://i.scdn.co/image/ab67616d0000b273a409162cd791c71aeaa33b15,https://open.spotify.com/track/08fT6wytvVvTnqcNEmpknO
1159,38294,69E3cx8BoUMsJUr8ANe98U,"Grandma's Hands - Live at Carnegie Hall, New York, NY - October 1972",31,293333,0,['Bill Withers'],['1ThoqLcyIYvZn7iWbj8fsj'],1973-04-21,0.534,0.588,11,-12.487,0,0.683,0.72,0.0,0.709,0.134,135.438,4,https://i.scdn.co/image/ab67616d0000b27350b10d78af31493bc9616a8a,https://open.spotify.com/track/69E3cx8BoUMsJUr8ANe98U
1160,38302,4afiT3hIHlKOb7HvPs6qIu,Glycerine Queen,34,229253,0,['Suzi Quatro'],['15jHZ1EZwmm2QDjKctvqJQ'],1973-10-01,0.729,0.823,0,-7.125,1,0.0578,0.0433,0.0589,0.191,0.883,131.293,4,https://i.scdn.co/image/ab67616d0000b27357d3809ca687051ca8832a24,https://open.spotify.com/track/4afiT3hIHlKOb7HvPs6qIu
1161,38306,5pL76B1ACVtDGIBM69oqYi,Gaye,36,220427,0,['Clifford T. Ward'],['3i1iGqUByRdgaUiD49cJjI'],1973,0.26,0.24,0,-13.231,1,0.0287,0.495,0.0359,0.0654,0.283,148.122,4,https://i.scdn.co/image/ab67616d0000b273cf70f90b6cee5ca6b04cb519,https://open.spotify.com/track/5pL76B1ACVtDGIBM69oqYi
1162,38314,2NHiHb0NsBkBlLtB4r0dAA,"Get Up, Stand Up - Single Version",32,190693,0,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],1973-10-19,0.742,0.676,5,-7.126,0,0.339,0.472,0.0,0.0779,0.882,80.328,4,https://i.scdn.co/image/ab67616d0000b2739e0e071bcaa827031dfad879,https://open.spotify.com/track/2NHiHb0NsBkBlLtB4r0dAA
1163,38323,10ZHpk2c9AhJ8GL29O1ZqY,Greensleeves,32,238907,0,"['John Johnson', 'Anthony Rooley', 'James Tyler']","['3xYtiAZeJwvtLBQuPpjTll', '19l99CiXKRvs1wgXuxCpv6', '2GmmkFnq13lWOyIMUF6AnY']",1973-01-01,0.354,0.161,5,-22.998,1,0.0439,0.943,0.778,0.128,0.599,83.48,4,https://i.scdn.co/image/ab67616d0000b273c7f0778495577795a80e8572,https://open.spotify.com/track/10ZHpk2c9AhJ8GL29O1ZqY
1164,38347,7AguzFrALGqo2nqMnh2SZE,Goodbye Again,34,219040,0,['John Denver'],['7EK1bQADBoqbYXnT4Cqv9w'],1973-11-01,0.458,0.307,7,-12.796,1,0.0299,0.714,0.00105,0.315,0.551,127.191,4,https://i.scdn.co/image/ab67616d0000b2734d48eaedbf8653693e891cee,https://open.spotify.com/track/7AguzFrALGqo2nqMnh2SZE
1165,38348,3rEUXKfkeb6kPH6NCxkgCo,Get Down and Get With It,33,230173,0,['Slade'],['10n5lhNDoSMUHWLlnST1yw'],1973-09-28,0.482,0.916,2,-4.772,1,0.2,0.0655,0.0792,0.162,0.524,149.152,4,https://i.scdn.co/image/ab67616d0000b27323840816dd15f4053bdd494d,https://open.spotify.com/track/3rEUXKfkeb6kPH6NCxkgCo
1166,38390,4mcXJX3248Jwcg6kESLpas,Go on and Cry,33,320000,0,['Les McCann'],['07tYu4BGrfeogBobCefkHI'],1974,0.376,0.672,10,-9.218,1,0.0397,0.533,5.51e-05,0.362,0.638,94.868,4,https://i.scdn.co/image/ab67616d0000b273a26c145775c8fd5b933b2081,https://open.spotify.com/track/4mcXJX3248Jwcg6kESLpas
1167,38395,4R2U1UzW4C0ax9ghORZ6gU,Groovy Samba,32,297820,0,"['Cannonball Adderley', 'Sérgio Mendes']","['5v74mT11KGJqadf9sLw4dA', '65c5si0ePAwkOCn4M35Ho7']",1974-10-04,0.585,0.608,7,-8.824,0,0.0378,0.807,0.715,0.339,0.721,97.144,4,https://i.scdn.co/image/ab67616d0000b273e647f81c3ab15ca1c1fea743,https://open.spotify.com/track/4R2U1UzW4C0ax9ghORZ6gU
1168,38409,5jZLCVKppwm7dGxvb68fTW,"Going, Going, Gone",33,206507,0,['Bob Dylan'],['74ASZWbe4lXaubB36ztrGX'],1974-01-17,0.637,0.494,2,-9.585,0,0.0376,0.532,9.51e-05,0.0751,0.626,119.337,4,https://i.scdn.co/image/ab67616d0000b2734042ca1eaf2d769794da7930,https://open.spotify.com/track/5jZLCVKppwm7dGxvb68fTW
1169,38460,7u2maiC26bDdUbfmz01vhW,Give a Little Love - U.S. Version,35,208640,0,['Bay City Rollers'],['3r9TXuXfOUxXjgYgAR0fP8'],1975,0.578,0.406,0,-11.39,1,0.0359,0.342,0.0,0.141,0.78,125.684,4,https://i.scdn.co/image/ab67616d0000b2739d8e782046bca7074448e660,https://open.spotify.com/track/7u2maiC26bDdUbfmz01vhW
1170,38466,3SuUswNWXLmRkrLGfGuXPb,Green Apple,34,230980,0,['Amanaz'],['7dZiPXbSCTAgUpmpgNoLjt'],1975,0.641,0.512,10,-9.438,0,0.0425,0.084,0.914,0.11,0.629,126.57,4,https://i.scdn.co/image/ab67616d0000b2731a3e9f74688b6c8f7fe97751,https://open.spotify.com/track/3SuUswNWXLmRkrLGfGuXPb
1171,38472,5R0WAsOlBB0IddC0V5RFvI,"Get Up, Stand Up - Live At The Lyceum, London/1975",35,388027,0,['Bob Marley & The Wailers'],['2QsynagSdAqZj3U9HgDzjD'],1975-01-01,0.542,0.803,6,-9.61,0,0.2,0.513,3.28e-06,0.419,0.587,88.352,4,https://i.scdn.co/image/ab67616d0000b2739c7b208c7c3ecdb325613d34,https://open.spotify.com/track/5R0WAsOlBB0IddC0V5RFvI
