,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
10056,238924,6T64Jcpgs8qZSi028uHDc5,I Got Cash,45,291000,0,"['Brooklyn Funk Essentials', 'Everton Sylvester']","['4r4tRC1EUpfUCLjwQXP5EA', '05ofX903niCRx9W8ptmDO5']",2000-07-24,0.804,0.774,7,-6.445,1,0.0517,0.0158,0.0446,0.0737,0.899,111.051,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10057,238929,6T6Yvr28t7OkgM1AoiUOGA,I Believe,31,296613,0,['EXILE'],['6zGmypGQUBXD4ZC9EbfMme'],2007-11-21,0.74,0.836,4,-3.902,1,0.0291,0.0142,2e-05,0.0724,0.742,113.996,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10058,238943,6TCfbxgcjQwxCzM4Vmi6kf,If I Had,50,245547,1,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],1999-02-23,0.786,0.59,7,-4.974,0,0.19,0.000521,3.26e-05,0.106,0.305,168.195,3,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10059,238990,6TPAhgpBvhMIDUzmDnWJmj,In The Army Now,57,281147,0,['Status Quo'],['4gIdjgLlvgEOz7MexDZzpM'],2002-01-01,0.681,0.729,9,-7.571,0,0.024,0.108,1.2e-05,0.136,0.937,104.669,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10060,238997,6TRQUflD06zYvNijwb2HNH,I'm One,36,157853,0,['The Who'],['67ea9eGLXYMsO2eYQRui3w'],1973-10-19,0.32,0.561,7,-9.702,1,0.0543,0.292,7.21e-06,0.0544,0.41,202.266,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10061,239024,6TXNhxsOAQcHxALB1QELQF,Ice Cream,43,232067,0,['TWICE'],['7n2Ycct7Beij7Dj7meI4X0'],2017-02-21,0.654,0.564,5,-6.438,0,0.0366,0.475,0.0,0.114,0.229,123.944,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10062,239041,6TbrDmInJIFse6B0SMhemP,It Takes More - Bloodshy Main Mix,41,277267,0,['Ms. Dynamite'],['42qLC3FgtazA9AvaIoiP62'],2002-01-01,0.816,0.574,1,-7.752,1,0.174,0.022,0.00405,0.0538,0.913,94.074,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10063,239067,6TiehatA3uffBiejWLMi7Z,I've Loved These Days,38,275893,0,['Billy Joel'],['6zFYqv1mOsgBRQbae3JJ9e'],1976-05-19,0.519,0.277,0,-12.619,1,0.0266,0.822,2.7e-06,0.105,0.202,78.619,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10064,239118,6TzCeXJLrQUsA76d7z2m9q,It Had to Be You (Big Band and Vocals),36,158227,0,"['Harry Connick, Jr.']",['6u17YlWtW4oqFF5Hn9UU79'],1989-01-11,0.543,0.284,5,-13.205,1,0.051,0.683,0.0,0.101,0.409,125.558,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
10065,239134,6U5cKwy9tNs4M9dbL8UzHM,Idk,64,188638,0,['25m2'],['26ih3vNvMqeVxrThivmNJE'],2020-07-23,0.697,0.498,10,-9.037,0,0.106,0.606,0.000445,0.406,0.578,119.952,4,https://i.postimg.cc/cLN4YD7q/spotify-icon.png,https://open.spotify.com/
