Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
213335,4YaKdKVcrM6Gf5ZALtp0gI,Rompe,56,184401,1,"['Priceless', 'Frenna', 'Murda']","['2408j875K0AESndCiOw5UO', '6m1LYS5NQonxjOcQFPQOb5', '2y1VzMKAa5nmfXKtJL9jnj']",2019-03-01,0.824,0.666,3,-5.734,0,0.286,0.179,0.000204,0.1,0.88,180.004,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213339,4YaoFW42YXgVr5U1UzIANs,Rock And Roll Dreams Come Through,49,350800,0,['Meat Loaf'],['7dnB1wSxbYa8CejeVg98hz'],1993,0.655,0.684,0,-8.453,1,0.0298,0.235,1.02e-05,0.165,0.487,112.258,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213441,4Yz7pqtoDQgXQKsFV4rbxf,Rechoque,33,326400,0,['Shameboy'],['0v9rpfactODNpzNylM1TUk'],2006-04-10,0.754,0.573,11,-7.035,1,0.0638,0.00497,0.88,0.071,0.521,130.99,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213456,4Z4ZLBzCXSlHSCaxZ3WS7p,Run to the Hills - 1998 Remaster,49,233947,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],2008-04-07,0.225,0.951,0,-4.654,1,0.0924,0.00837,0.000225,0.219,0.471,173.241,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213523,4ZOI5DeSqREhU34w8pe0P4,Reif für die Insel - 15,43,271009,0,['Peter Cornelius'],['2AGJTycRA22hJHGnCuS12m'],2015-10-02,0.56,0.912,0,-3.392,1,0.0746,0.317,2.04e-06,0.265,0.546,143.925,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213569,4Zc7TCHzuNwL0AFBlyLdyr,Run to the Hills - 2015 Remaster,72,233507,0,['Iron Maiden'],['6mdiAmATAx73kdxrNrnlao'],1982,0.249,0.943,0,-5.188,1,0.0669,0.0286,0.00401,0.162,0.458,173.671,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213587,4Zg1JU7BuxHu02ALPpCG9e,Ragazza di Periferia,44,256120,0,['Anna Tatangelo'],['2TtebnfWKMq7LCi2A9BlU4'],2012-08-15,0.61,0.533,1,-6.849,1,0.0297,0.48,0.0,0.142,0.271,119.971,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213623,4ZqTbapP8Z2YC9Kbg9mlkY,Respect,54,237540,0,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],2020-02-28,0.661,0.84,0,-4.805,1,0.116,0.00485,0.0,0.287,0.524,91.457,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213635,4ZtVV6sib8B6qAJPBaA9wr,Remember A Day - 2011 Remastered Version,36,272853,0,['Pink Floyd'],['0k17h0D3J5VfsdmQ1iZtE9'],1968-06-28,0.334,0.651,11,-11.734,0,0.0402,0.23,0.631,0.0898,0.341,121.955,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213648,4ZvQypppu0q5MrGKYKtLgu,Really Slo,43,218667,0,['Kyl Aries'],['7JvaR4xEkJYoMUE1eMje0S'],2019-09-06,0.502,0.328,9,-11.166,0,0.0521,0.778,0.081,0.097,0.256,180.078,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213649,4ZvS3wPyuNaiHefG9bJsBX,Roots,52,243373,1,"['RAF Camora', 'Gentleman']","['0Dvx6p8JDyzeOPGmaCIH1L', '5tlNJfV9UIpgnbWmvUEFu7']",2017-08-25,0.523,0.652,9,-6.519,0,0.204,0.382,1.95e-06,0.591,0.486,150.065,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213652,4ZwPaJ0MtjFQRxJYRWUOjJ,Rudie Can't Fail,43,209133,0,['The Clash'],['3RGLhK1IP9jnYFH4BRFJBS'],1979,0.642,0.706,6,-8.302,0,0.0476,0.00183,1.05e-06,0.156,0.702,96.989,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213720,4aJH4kVoy2tlhCwiwrMDeb,Run,58,240000,0,['Veorra'],['2WMIMX93pQyfyAF2J2r1ID'],2015-08-21,0.594,0.916,11,-4.158,1,0.0331,0.000585,0.635,0.0854,0.32,140.011,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
213759,4aWT1zuGfNdiadJsVt9Wx1,Resipi Berkasih,36,315640,0,['Siti Nordiana'],['7tbUHCaiBX4cXHQkII3CVH'],2003-06-05,0.659,0.642,6,-4.365,0,0.0243,0.511,0.0,0.145,0.461,107.908,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
