,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
3531,108237,23nsM3l7Ns7D8ifj9igfQQ,No Vuelvas a Japon (with Santi Balmes),46,286760,0,"['Carlos Sadness', 'Santi Balmes']","['2LCcy9CZWwZ7Vvykt8IVVq', '4ZvaqTTKRSOdPsuNBU9kSO']",2015-02-16,0.485,0.742,10,-7.664,1,0.037,0.333,0.197,0.122,0.468,150.111,4,https://i.scdn.co/image/ab67616d0000b273fe7e85f905e49acffd04cc05,https://open.spotify.com/track/23nsM3l7Ns7D8ifj9igfQQ
3532,108239,1zAJW6X8e586yglR1E75su,No Se Que Pretendes,42,166558,0,['Kaze'],['2X11x8C63wCzAf1WwsIuLg'],2015-12-03,0.787,0.793,9,-7.752,1,0.0878,0.048,0.0,0.147,0.951,79.995,4,https://i.scdn.co/image/ab67616d0000b27339441625ffcb97c83eeef924,https://open.spotify.com/track/1zAJW6X8e586yglR1E75su
3533,108254,7rwNjuGc6Xv4qv5RhPyKLZ,Nos Volveremos a Ver,53,284770,0,['La Raíz'],['036IY6CphXdsPiqIXdqvCP'],2016-03-11,0.508,0.891,4,-4.009,1,0.0418,0.00436,0.0,0.139,0.698,169.901,4,https://i.scdn.co/image/ab67616d0000b273c73b3488da4b9abf2697436a,https://open.spotify.com/track/7rwNjuGc6Xv4qv5RhPyKLZ
3534,108258,3FVGNCVHynlBTqizeinqQS,Noviembre,53,240760,0,['Rulo y la contrabanda'],['0ewtf5KcA50GVkF6FBXOcs'],2016-10-14,0.573,0.681,0,-6.136,1,0.0282,0.031,0.0,0.16,0.404,74.504,4,https://i.scdn.co/image/ab67616d0000b273d93cdcc53b621e42c35c262e,https://open.spotify.com/track/3FVGNCVHynlBTqizeinqQS
3535,108462,11r3AB4TLCjk1XvHd4ydIO,Niña del aire,46,205213,0,['Demarco Flamenco'],['4hFZibFsoIxictRvkZDjIc'],2017-03-03,0.677,0.839,8,-5.168,0,0.181,0.27,0.0,0.0364,0.619,93.048,4,https://i.scdn.co/image/ab67616d0000b273a9957e349d1e714341b940cf,https://open.spotify.com/track/11r3AB4TLCjk1XvHd4ydIO
3536,108534,6kdyQUoFRC8DdfCxnFYd03,Narcolepsia (feat. Chichobeats),53,149583,1,"['FERNANDOCOSTA', 'Chichobeats']","['5dC7EcwWdf9Qj4VvJab4rZ', '3NSjPJ2H4hs9CYSp4tKPcW']",2018-06-22,0.776,0.607,2,-8.35,1,0.367,0.308,0.0,0.11,0.771,93.85,4,https://i.scdn.co/image/ab67616d0000b27339724d2dbcd22dfbb2a6c9c8,https://open.spotify.com/track/6kdyQUoFRC8DdfCxnFYd03
3537,108560,1he4G9w0zh5GokInpOSINW,Ni La Hora,51,198407,0,"['Ana Guerra', 'Juan Magán']","['3MRynBsyLGzv3IQ9Fip6hO', '1ackd5XprZEkH3McKbQD51']",2018-07-06,0.789,0.789,0,-2.738,1,0.101,0.235,0.0,0.179,0.958,90.054,4,https://i.scdn.co/image/ab67616d0000b273d5ef0f307e2aa55aa252f385,https://open.spotify.com/track/1he4G9w0zh5GokInpOSINW
3538,108578,68Rv2E7MiZwsuazbHttgEj,"No Somos Ná (feat. Gigolo y La Exce, Bryant Myers, Alex Rose, Juhn & Amenazzy) - Remix",54,366800,0,"['Trap Capos', 'Noriel', 'Gigolo Y La Exce', 'Bryant Myers', 'Alex Rose', 'Juhn', 'Amenazzy']","['2pQAUIesBqfT87PaM1ijtk', '3RtNN1VnooWEn3KQk03DUL', '7lCRuW6BSXGAsxuQV9lR0i', '6w9ToX5slZ4uIdmD17hJ3c', '2DspEsT7UXGKd2VaaedgG4', '2LmcxBak1alK1bf7d1beTr', '6kq4GHwUcUojGIu0ziSNXf']",2018-12-14,0.759,0.725,9,-4.861,1,0.121,0.295,0.0,0.24,0.522,137.964,4,https://i.scdn.co/image/ab67616d0000b273880ea622c5044250827eaade,https://open.spotify.com/track/68Rv2E7MiZwsuazbHttgEj
3539,108611,7hv7synVPhVu30Ex2amJQc,No Te Preocupes por Mi,61,229406,0,['Leiva'],['5Hsv8dUHHOdnn72q4XIVz7'],2019-03-22,0.481,0.598,7,-5.987,1,0.0309,0.119,1.72e-06,0.0938,0.408,76.732,4,https://i.scdn.co/image/ab67616d0000b27313c4ca893a92d3a81e0cb3e8,https://open.spotify.com/track/7hv7synVPhVu30Ex2amJQc
3540,108617,721Lxh9pNJJhNERON4Zjmw,nana triste,62,187016,0,"['Natalia Lacunza', 'Guitarricadelafuente']","['3Zs59sqZJ6fWQqWbRC8bOP', '0oBiYchunKTMDesVICwrvL']",2019-06-20,0.474,0.308,10,-9.411,0,0.0573,0.762,0.0,0.111,0.418,93.343,4,https://i.scdn.co/image/ab67616d0000b273da63dcc8ac044534f9f04b84,https://open.spotify.com/track/721Lxh9pNJJhNERON4Zjmw
3541,108645,0stKSegkdrfLTDvm5sIO38,No Te Veo - Remix,63,252440,1,"['Casper Magico', 'Anuel AA']","['1fux65HMCBvfJHqlBc4Nno', '2R21vXR83lH98kGeO99Y66']",2019-04-30,0.861,0.786,1,-3.833,1,0.229,0.485,2.44e-05,0.113,0.778,104.017,4,https://i.scdn.co/image/ab67616d0000b2734578bfc958ae9055342087a5,https://open.spotify.com/track/0stKSegkdrfLTDvm5sIO38
3542,108676,11SwhfKtlz0chGBQkS9ufW,No Pidas Perdón,53,192545,0,['D.Nadie'],['3JWYHrLlcGVoFLoN8E2wp0'],2019-04-06,0.835,0.451,10,-7.651,0,0.159,0.578,0.0,0.0986,0.413,110.038,4,https://i.scdn.co/image/ab67616d0000b273f93ef36bda5b82fb45641e1a,https://open.spotify.com/track/11SwhfKtlz0chGBQkS9ufW
3543,108683,0mcBgVRVsvESTkEyVHt7Ue,No Vuelvas Más,61,239093,0,['Darell'],['1TtXnWcUs0FCkaZDPGYHdf'],2019-12-06,0.866,0.602,11,-5.236,1,0.0844,0.434,3.06e-05,0.0567,0.836,95.016,4,https://i.scdn.co/image/ab67616d0000b27363daea27c222cbb8eb978ba2,https://open.spotify.com/track/0mcBgVRVsvESTkEyVHt7Ue
3544,108700,4BOSdVvfw3b5EAhIK5EIVX,Nuestro Tiempo,51,193627,0,['Amaral'],['4OkeTQCk0fvX6VBYpOOxDi'],2019-09-06,0.589,0.845,8,-4.598,0,0.0391,0.144,1.32e-06,0.131,0.655,137.907,4,https://i.scdn.co/image/ab67616d0000b273b554689422387cbbff426a0f,https://open.spotify.com/track/4BOSdVvfw3b5EAhIK5EIVX
3545,108708,5SuAVjvO7r7n0v6ctuJ4L6,Normal que se lo crea (feat. Keen Levy),68,256020,0,"['Daviles de Novelda', 'Omar Montes', 'Rvfv', 'Keen Levy']","['6E94QKXZv8BbO6QQJxcxLI', '3lY9Fxceu60W1rbon7PkuF', '2CCgb0KApjfQDuTppovpf8', '4MU4rC7z6JpqxqbHDqtz7H']",2020-09-24,0.659,0.771,2,-5.583,1,0.116,0.0368,0.0,0.0642,0.679,196.033,4,https://i.scdn.co/image/ab67616d0000b273e50f9bedd7e11132dc14ab10,https://open.spotify.com/track/5SuAVjvO7r7n0v6ctuJ4L6
3546,108725,6f4LYJwICqxoAILj82kwB0,Nunca Estoy,66,162222,0,['C. Tangana'],['5TYxZTjIPqKM8K8NuP9woO'],2020-04-23,0.917,0.377,2,-5.132,1,0.161,0.474,0.00367,0.298,0.398,134.994,4,https://i.scdn.co/image/ab67616d0000b273d35bd135d794027fceeb496b,https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
3547,108726,5MIayuY7yKBFmFHf6S96sm,No Que La Vas A Liar,64,212439,0,['B10'],['2xIWjLEjEkPdclYsGGMTpK'],2020-03-20,0.92,0.613,1,-6.504,1,0.214,0.65,0.0,0.31,0.467,140.034,4,https://i.scdn.co/image/ab67616d0000b2738eee802ca37401df3490eb0d,https://open.spotify.com/track/5MIayuY7yKBFmFHf6S96sm
3548,108740,40NZgN1uNdeZzPKjkM1QIW,NASA,65,220075,0,['Babi'],['5nP79s99csrvcOiXTGjVfg'],2020-06-04,0.582,0.4,1,-10.999,1,0.481,0.817,0.0333,0.124,0.413,139.187,4,https://i.scdn.co/image/ab67616d0000b273f4bc5d0b39d139a55e7fb32f,https://open.spotify.com/track/40NZgN1uNdeZzPKjkM1QIW
