,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2364,145864,7CfsVJLzbd50yCNSM6yKhL,You are the only one,35,244093,0,['三石琴乃'],['6f1uKn32JhuBirTF3esEod'],2008-05-21,0.685,0.815,11,-7.113,0,0.0308,0.0614,8.02e-05,0.173,0.563,140.107,4,https://i.scdn.co/image/ab67616d0000b273a71b5921c4790e1b7667475d,https://open.spotify.com/track/7CfsVJLzbd50yCNSM6yKhL
2365,146027,3zESmhpwKepaSFsQ3jJRQY,Yume Made Ato Sukoshi - Japanese Version,33,145067,0,['Honoka Suzuki'],['21dcXRiXjtW1CCVn5ju3Qv'],2010-03-03,0.535,0.474,7,-6.129,1,0.0504,0.836,0.0,0.159,0.654,78.979,4,https://i.scdn.co/image/ab67616d0000b2737c24d481ab4972017b733a90,https://open.spotify.com/track/3zESmhpwKepaSFsQ3jJRQY
2366,146033,7i0uHo4ObuYD2A4osLKLQM,You Drive Me Crazy Girl But I Don't Like You,31,200307,1,['[Alexandros]'],['1luOe8HkZQ7zwuaO2wuJqI'],2010-07-07,0.365,0.967,2,-2.424,1,0.116,0.00123,1.17e-05,0.048,0.476,168.128,4,https://i.scdn.co/image/ab67616d0000b2731d9d0aaf2711106d80d7f761,https://open.spotify.com/track/7i0uHo4ObuYD2A4osLKLQM
2367,146230,170rhyB82LbmK3e9tQwzWA,YUME日和,42,244000,0,['Hitomi Shimatani'],['34eavfJpWV3DnvwqOmml18'],2013-07-24,0.559,0.888,10,-4.948,1,0.0328,0.297,0.0,0.175,0.602,91.993,4,https://i.scdn.co/image/ab67616d0000b2732acb5b66c4307fe3af9de541,https://open.spotify.com/track/170rhyB82LbmK3e9tQwzWA
2368,146350,0ptW09x2Qjv00t076WBLWF,You outside my window,45,241373,0,['Kinokoteikoku'],['61H9d7hbIfFNxJJQmIL9AJ'],2014-10-29,0.44,0.909,6,-3.572,0,0.0644,0.000272,0.0393,0.359,0.587,129.936,4,https://i.scdn.co/image/ab67616d0000b273963cf0d3369083bc68e80141,https://open.spotify.com/track/0ptW09x2Qjv00t076WBLWF
2369,146711,6rHgqwAjuFY1k0l6V7ZbE7,Yokohama Walker,45,251284,0,['Hypnosis Mic -D.R.B.- (MAD TRIGGER CREW)'],['712hLiKHkzJvum5zikt85g'],2018-05-16,0.802,0.666,1,-5.576,1,0.222,0.178,0.0,0.204,0.574,98.003,4,https://i.scdn.co/image/ab67616d0000b273860f4a832a6987eeea4fa5aa,https://open.spotify.com/track/6rHgqwAjuFY1k0l6V7ZbE7
2370,146750,68FitshLHaAaDnoyAsq8L5,YES or YES - Japanese ver.,54,241093,0,['TWICE'],['7n2Ycct7Beij7Dj7meI4X0'],2019-03-06,0.707,0.915,6,-2.991,1,0.0419,0.0655,0.0,0.183,0.769,137.972,4,https://i.scdn.co/image/ab67616d0000b2737d71499086377bee624360c0,https://open.spotify.com/track/68FitshLHaAaDnoyAsq8L5
2371,146830,5q6xFDptliUEAtuvH3BnIV,YOKAZE,62,270853,0,['HENTAI SHINSHI CLUB'],['4vN78fN1iEh83Pgaesw2jU'],2020-04-30,0.611,0.63,10,-4.263,1,0.0268,0.283,0.0,0.0715,0.388,89.966,4,https://i.scdn.co/image/ab67616d0000b2735cfadbe864b42ff114157d07,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV
2372,147161,59NiOrFenbXcfE3WY5Neqs,You Can't Stop Us (Loveparade 2001) (Short),37,212025,0,['The Love Committee'],['7hP2PitTab5HfyJURdQcIF'],2001-07-02,0.692,0.449,2,-14.344,1,0.0717,0.041,0.724,0.0972,0.347,137.998,4,https://i.scdn.co/image/ab67616d0000b273b81b976df964fcad100d1eb0,https://open.spotify.com/track/59NiOrFenbXcfE3WY5Neqs
2373,147163,2YRTejDSK2Dke1OicVjaR7,You Can't Stop Us (Loveparade 2001) (Berlin Summer Mix),35,407324,0,['The Love Committee'],['7hP2PitTab5HfyJURdQcIF'],2001-07-02,0.723,0.457,2,-15.426,1,0.0673,0.0814,0.79,0.112,0.186,137.997,4,https://i.scdn.co/image/ab67616d0000b273b81b976df964fcad100d1eb0,https://open.spotify.com/track/2YRTejDSK2Dke1OicVjaR7
2374,147171,6CZgP2vcA9fjWymCzak2Z9,You May Be in Love,32,358187,0,['Blue Cafe'],['1War9wxvSwxvWWGryil12F'],2002,0.372,0.634,9,-6.656,0,0.0419,0.198,0.000401,0.216,0.201,100.087,4,https://i.scdn.co/image/ab67616d0000b27318c9dac248ecaff5a5536e4d,https://open.spotify.com/track/6CZgP2vcA9fjWymCzak2Z9
2375,147174,0Ri9bMe4z6g28xVj6wwqtj,Yulunga (Spirit Dance),43,417093,0,['Dead Can Dance'],['6sq7prp0tj9Abn89khmfja'],2002-09-02,0.457,0.325,2,-13.377,1,0.0396,0.243,0.818,0.113,0.0384,95.331,4,https://i.scdn.co/image/ab67616d0000b2733f9d4f4ea6ec1729b6812f87,https://open.spotify.com/track/0Ri9bMe4z6g28xVj6wwqtj
2376,147668,6pWXtP0d9TXkGmy5GmnEEh,You Can't Stop the Beat (feat. Jamie Scott),36,205907,0,"['Wally Lopez', 'Jamie Scott']","['52qx8aMzSqi7JTJUI2dJqZ', '29QbBR0oTzA7A0kiOzrbbr']",2012-09-28,0.663,0.826,9,-4.028,1,0.0367,1.12e-05,1.07e-05,0.0728,0.776,129.998,4,https://i.scdn.co/image/ab67616d0000b27305515e78a1c4a44c4c10d121,https://open.spotify.com/track/6pWXtP0d9TXkGmy5GmnEEh
2377,148387,6ruyHG9zF39gBxS0ykW6VA,YoMenik,44,155227,0,"['Belmondo', 'GSP', 'YoMenik']","['3LDKqGmw6GyxO81YdtMAgl', '0H79yXJQCVfNCJvWYbbdCQ', '3x4TM2yBAfKU3Y06S6qasS']",2018-11-30,0.751,0.836,4,-6.639,0,0.154,0.0156,0.00867,0.0728,0.571,147.995,4,https://i.scdn.co/image/ab67616d0000b273f5300fa91f9ae5543711d915,https://open.spotify.com/track/6ruyHG9zF39gBxS0ykW6VA
2378,148604,3DhWkcFwEKbm7lFHNWHiwr,Yabadabadoo,58,111753,1,['Salvador'],['5fcx9kxpZOAT1IZwpUgmU7'],2020-05-28,0.674,0.733,8,-9.171,1,0.55,0.607,0.0,0.145,0.745,160.059,4,https://i.scdn.co/image/ab67616d0000b2738fc2af56f18894dc5772a996,https://open.spotify.com/track/3DhWkcFwEKbm7lFHNWHiwr
2379,148695,6J7U49QGecWb3WqIqfSYc0,Year of the Young,62,164200,0,['Smith & Thell'],['1ZrBGJWLL8NiAjgNifCy90'],2020-08-14,0.611,0.88,7,-6.571,0,0.0378,0.000817,1.01e-05,0.0598,0.771,144.996,4,https://i.scdn.co/image/ab67616d0000b2739c4bb07a3d223cb6724a9510,https://open.spotify.com/track/6J7U49QGecWb3WqIqfSYc0
2380,148785,7GvKUPPEtqZNFB6IGQ1NO4,You Never Listen to Me,32,295467,0,['Peter Cetera'],['5xWPOujQqd4wXyB08slZ9Z'],1988-07-29,0.567,0.54,7,-15.15,1,0.0344,0.149,0.0309,0.0877,0.332,100.246,4,https://i.scdn.co/image/ab67616d0000b273061b91c042aa00b998eecd20,https://open.spotify.com/track/7GvKUPPEtqZNFB6IGQ1NO4
2381,148813,6w1NVh5nkqZdXD8cUaV8oV,You Won't See Me Cry,33,233533,0,['Wilson Phillips'],['1yMYjh77WgOVafRkI50mim'],1992-01-01,0.47,0.442,9,-11.142,1,0.0266,0.582,1.79e-06,0.0899,0.129,76.765,4,https://i.scdn.co/image/ab67616d0000b273a19c5100db04ca8db9351d81,https://open.spotify.com/track/6w1NVh5nkqZdXD8cUaV8oV
2382,148850,6LkPQEckGGl1TWeCaztTou,You Belong to My Heart,39,174867,0,['Jerry Vale'],['5MaJrqhwysKwbvDePyAS6l'],1995-01-23,0.417,0.211,8,-15.263,1,0.0372,0.822,9.49e-06,0.111,0.341,97.866,4,https://i.scdn.co/image/ab67616d0000b27329941b56533c128708641604,https://open.spotify.com/track/6LkPQEckGGl1TWeCaztTou
