Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
50876,6Tc1rLvasBRbL4CovOx09a,Zoals Klei In De Hand Van De Pottenbakker,36,97133,0,['Elly & Rikkert'],['62lP9hgxTVphRNmeREeFdC'],1981-10-01,0.758,0.301,7,-13.128,1,0.0443,0.559,0.0,0.112,0.503,125.198,4,https://i.scdn.co/image/ab67616d0000b273ab045a60d562a8ead56e5f3a,https://open.spotify.com/track/6Tc1rLvasBRbL4CovOx09a
51104,5IpXT9k0I5g8Vrygu82VKH,Zuviel Hitze,33,273660,0,['Falco'],['0hLd40hVpRDGENe4KGZLnW'],1982-02-19,0.719,0.685,1,-10.04,1,0.0434,0.126,5.32e-06,0.0344,0.833,113.334,4,https://i.scdn.co/image/ab67616d0000b27349512287075ab421f6d4a61a,https://open.spotify.com/track/5IpXT9k0I5g8Vrygu82VKH
51883,1So0RJnHFmwHDWDB5zU68S,Zivela Ljubav,32,237880,0,['Mitar Mirić'],['785KIhEN4IMGIdpKKOErEq'],1984-01-01,0.349,0.771,0,-6.382,0,0.075,0.177,2.11e-05,0.383,0.961,185.097,4,https://i.scdn.co/image/ab67616d0000b273ab886ca194c1a152fe343305,https://open.spotify.com/track/1So0RJnHFmwHDWDB5zU68S
52677,2eMG1aKT3wdJCipU61hhgY,Zona de Promesas,34,239267,0,['Soda Stereo'],['7An4yvF7hDYDolN4m5zKBp'],1988,0.105,0.332,7,-10.747,1,0.0348,0.0151,0.683,0.149,0.0704,75.655,3,https://i.scdn.co/image/ab67616d0000b27342180f84b68db3c86461087e,https://open.spotify.com/track/2eMG1aKT3wdJCipU61hhgY
52708,1SveuoP7BC4hnidCClULrN,Zbog Tebe Sam Vino Pio,31,196320,0,['Serif Konjevic'],['1aHoakiZszLMgJcqXMaEw8'],1988-01-01,0.494,0.836,9,-4.753,1,0.269,0.286,3.65e-06,0.067,0.962,173.225,4,https://i.scdn.co/image/ab67616d0000b2739fdd8edf8d9c158b7f1f03f6,https://open.spotify.com/track/1SveuoP7BC4hnidCClULrN
52770,1fOtxJinMp96QRCQCdIciG,Zorba el Griego,39,175667,0,['Golden Strings Orchestra'],['2ck4mbGDFgDyxp5oPG6ois'],1989-01-20,0.381,0.372,7,-16.809,1,0.0404,0.0946,0.0273,0.0571,0.682,155.074,4,https://i.scdn.co/image/ab67616d0000b273f0463e7290f664a716983cf3,https://open.spotify.com/track/1fOtxJinMp96QRCQCdIciG
52776,7bV8GdCBAeXBsmqzw8h1pG,Zar Je To Sve Što Imam Od Tebe,37,246893,0,['Dino Merlin'],['7BjXGqrW02WB9cnLKKzwrK'],1989-01-01,0.397,0.857,6,-3.948,0,0.0451,0.00319,0.0,0.325,0.49,126.633,4,https://i.scdn.co/image/ab67616d0000b2738e10d8d91f7fadbfe65bc680,https://open.spotify.com/track/7bV8GdCBAeXBsmqzw8h1pG
52831,4gWZNvUlYMBFdwtDEHD55z,Zeugnistag,34,261227,0,['Reinhard Mey'],['119CgQj02xyMpOobWjdb3C'],1989-01-01,0.628,0.345,8,-16.257,1,0.0558,0.848,0.13,0.0917,0.788,109.729,4,https://i.scdn.co/image/ab67616d0000b273c19fba4cf054633a377ab946,https://open.spotify.com/track/4gWZNvUlYMBFdwtDEHD55z
52972,2Xn5o0MhShu0lOiWuw4Khr,Zúmbalo,41,262014,0,['Liz'],['0BG1jRVxXw82O5MSSKnQtM'],1990-07-01,0.889,0.865,9,-6.556,1,0.045,0.272,0.00765,0.0514,0.976,123.977,4,https://i.scdn.co/image/ab67616d0000b27302b2e7a7a705a2ab7b9a00c5,https://open.spotify.com/track/2Xn5o0MhShu0lOiWuw4Khr
53535,6iaB6ZpdwqqjvZiO7fReZv,Znám Jednu Krásnou Zahradu,39,137920,0,"['Václav Neckář', 'Helena Vondráčková']","['2pexGBYCYZadfQvlrmvjGt', '3iHwsEoQOrf8uxVkLtWyD7']",1992,0.333,0.657,0,-4.457,1,0.0304,0.0591,0.301,0.222,0.304,130.371,4,https://i.scdn.co/image/ab67616d0000b273e39f2e124c4bcad495c90c3f,https://open.spotify.com/track/6iaB6ZpdwqqjvZiO7fReZv
53549,0cIWxc3WlT5IMCp6zgr5gI,Zalim,38,268005,0,['Müslüm Gürses'],['4cMwyqmHCwJjRZ3frIVHTr'],1992-12-10,0.408,0.622,7,-5.884,0,0.0916,0.776,0.0,0.0803,0.35,155.839,4,https://i.scdn.co/image/ab67616d0000b2736ffd2cbf1069ece55301ceeb,https://open.spotify.com/track/0cIWxc3WlT5IMCp6zgr5gI
54592,1hQ02BkTnR0BNs3SAznttM,Zoom - Remasterizado 2007,42,214667,0,['Soda Stereo'],['7An4yvF7hDYDolN4m5zKBp'],1997-10-09,0.631,0.871,4,-7.161,1,0.0344,0.0452,0.00952,0.966,0.855,94.261,4,https://i.scdn.co/image/ab67616d0000b27343bfec39ca9773a626102604,https://open.spotify.com/track/1hQ02BkTnR0BNs3SAznttM
55160,04MOEw2udrN3qB7td1qq2O,Zabralas serce moje,40,189413,0,['Krzysztof Krawczyk'],['1SKeSGQ3LMHYCEgqFGvJbE'],1999-02-15,0.645,0.458,11,-7.476,0,0.0344,0.561,0.0,0.312,0.74,113.989,4,https://i.scdn.co/image/ab67616d0000b273f6162b4e24972b653e28ea1a,https://open.spotify.com/track/04MOEw2udrN3qB7td1qq2O
55727,3I0XubzyOROiSfaim3RVyf,Zaferlerim,51,242106,0,['Demir Demirkan'],['0ONcicRZwAgDDZyeWrLia3'],2004-01-01,0.696,0.721,2,-5.809,0,0.0701,0.274,0.0,0.139,0.533,125.94,4,https://i.scdn.co/image/ab67616d0000b273dceba2cc3270c03c3f276edf,https://open.spotify.com/track/3I0XubzyOROiSfaim3RVyf
56382,2wME1HPxLnQBJAikvZoE7q,Zoom - Me Verás Volver Gira 2007,50,197507,0,['Soda Stereo'],['7An4yvF7hDYDolN4m5zKBp'],2008-07-14,0.565,0.957,9,-4.899,1,0.033,0.00214,0.184,0.856,0.96,96.059,4,https://i.scdn.co/image/ab67616d0000b27352cd84d57eb20d5e477a94a9,https://open.spotify.com/track/2wME1HPxLnQBJAikvZoE7q
58951,4K3qzy3AR3Lo02ybxs90gW,Zombie Ritual,40,273413,0,['Death'],['4f5V3PQ66nIrBCqugJtaGn'],1987,0.226,0.951,7,-7.866,1,0.093,2.77e-06,0.0645,0.444,0.142,114.231,4,https://i.scdn.co/image/ab67616d0000b2731a777d64261a574192311760,https://open.spotify.com/track/4K3qzy3AR3Lo02ybxs90gW
59812,71MrVsb0pbIDpFOlYCVIhE,Zero Tolerance,41,288867,0,['Death'],['4f5V3PQ66nIrBCqugJtaGn'],1995-03-19,0.232,0.957,9,-5.506,1,0.117,0.000206,0.00441,0.0317,0.308,80.745,4,https://i.scdn.co/image/ab67616d0000b273014e93e47bf1dc746cab4930,https://open.spotify.com/track/71MrVsb0pbIDpFOlYCVIhE
60349,58Qx1Zift04WRUz1FT8iaN,Zombie Inc.,36,305307,0,['In Flames'],['57ylwQTnFnIhJh4nu4rxCs'],1999-05-31,0.167,0.96,5,-4.662,0,0.123,5.14e-05,0.407,0.253,0.309,169.897,4,https://i.scdn.co/image/ab67616d0000b273c62cee93f23640a1dc1034c3,https://open.spotify.com/track/58Qx1Zift04WRUz1FT8iaN
61482,7FPB1eXBFlZ874cgErR9nK,Zombeja!,32,198667,0,['Apulanta'],['5kwthnxNdfnqGk0nL35wDC'],2012-03-21,0.327,0.948,9,-5.332,0,0.14,0.000378,0.103,0.184,0.245,192.513,4,https://i.scdn.co/image/ab67616d0000b27325498842b6f4f2211e3930f7,https://open.spotify.com/track/7FPB1eXBFlZ874cgErR9nK
62336,3d3k8g4GTVx9EFIFlOZOEX,ZEIG DICH,63,255845,0,['Rammstein'],['6wWVKhxIU2cEi0K81v7HvP'],2019-05-17,0.545,0.942,0,-4.283,0,0.0417,0.00108,0.0246,0.0585,0.365,165.066,4,https://i.scdn.co/image/ab67616d0000b27302add2c77fb6999e311a3248,https://open.spotify.com/track/3d3k8g4GTVx9EFIFlOZOEX
62595,0pOgiSa8cTczv6shpUqfpG,Zigeunerjunge,33,188293,0,['Alexandra'],['5chFd3WPxdTlKsUhEPmArx'],1967-01-01,0.579,0.486,0,-9.251,1,0.0429,0.443,0.0,0.0932,0.566,111.211,3,https://i.scdn.co/image/ab67616d0000b273d5d5a0bcdd34c9662f08cabb,https://open.spotify.com/track/0pOgiSa8cTczv6shpUqfpG
63186,06GMTy4L8Q7dwVRWLN5Efs,Ziggy Stardust - Live,33,199093,0,['David Bowie'],['0oSGxfWSnnOXhD2fKuz2Gy'],1983-10-01,0.354,0.915,7,-7.117,1,0.129,0.000665,0.00199,0.943,0.479,85.643,4,https://i.scdn.co/image/ab67616d0000b273d99cb9432b071975f72b070b,https://open.spotify.com/track/06GMTy4L8Q7dwVRWLN5Efs
64152,2OIEF2gyjhi67ZdeG2YogV,Zimbabwe - Acoustic Version,45,161227,0,['Sublime'],['0EdvGhlC1FkGItLOWQzG4J'],1996-07-30,0.674,0.119,1,-12.781,0,0.0704,0.73,0.0,0.0937,0.438,117.694,4,https://i.scdn.co/image/ab67616d0000b273aa9ee2492976ff5287afb7bd,https://open.spotify.com/track/2OIEF2gyjhi67ZdeG2YogV
64160,2E7EVzgwxA6PtmBIXeaiV7,Zero Chance,43,258373,0,['Soundgarden'],['5xUf6j4upBrXZPg6AI4MRK'],1996-05-21,0.457,0.569,7,-9.87,1,0.0266,0.00359,5.06e-06,0.0746,0.219,137.28,4,https://i.scdn.co/image/ab67616d0000b2736d70b73bcb327515e9fa8fac,https://open.spotify.com/track/2E7EVzgwxA6PtmBIXeaiV7
