Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
165984,10oqbIucXeoJOaH99fKfXh,Video Games - Remastered,43,281947,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2011-01-01,0.39,0.255,6,-9.676,0,0.0299,0.806,1.14e-06,0.0887,0.179,122.056,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166028,111boDufIRpYCflFpixRcE,Verdad Que Duele,37,155800,0,['Vicente Fernández'],['4PPoI9LuYeFX8V674Z1R6l'],1993,0.587,0.35,0,-6.921,1,0.0385,0.594,0.0,0.155,0.652,115.72,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166065,11AUMMUhRRfgyNWl0kK9mH,Vital Juices - 1975 Version,33,194893,0,['Funkadelic'],['450o9jw6AtiQlQkHCdH6Ru'],1974-07-10,0.495,0.989,7,-5.927,1,0.165,0.0887,0.909,0.395,0.525,101.269,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166200,11jj8fAnyIpPL39zAFW7EY,Vi fortsätter spela rock´n roll men vi håller på att dö,45,353627,0,['Nationalteatern'],['3GBq0lnwXpfnLmMndLDZ6U'],1980,0.649,0.618,9,-7.928,1,0.0378,0.237,0.00117,0.118,0.843,136.875,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166305,12Gf7Ffl7pxj7mQF1ehRBy,Verdamp lang her,55,348333,0,['BAP'],['39ukKqQOSUFJDAM9OLKQZg'],1981-01-01,0.619,0.522,4,-15.593,0,0.102,0.282,0.00476,0.267,0.37,142.94,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166447,12rZsYKVX4JYYOVaitKplR,"Vivaldi: Violin Concerto in F Minor, RV 297 ""L'inverno"" (No. 4 from ""Il cimento dell'armonia e dell'inventione"", Op. 8): III. Allegro",45,195560,0,"['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']","['2QOIawHpSlOwXDvSqQ9YJR', '7AANfmLM36QqH6QsOQnV3h', '2DO4p3CPDnInsJfg0jFfaF']",1989,0.335,0.196,5,-17.766,0,0.0729,0.903,0.499,0.178,0.304,172.424,3,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166527,13FfQzzunkRJQlv2qBaHmr,Vurur,41,261333,0,['Deniz Arcak'],['1EYG9EGkb762d5qKVbxZJB'],1993,0.621,0.468,5,-14.004,0,0.0281,0.178,9.26e-05,0.0679,0.536,99.721,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166536,13HpPm50x0EaZJSqFnHPkq,Vuelvo Contigo (Alex Dover Remix),40,230388,0,"['Chule Von Wernich', 'Alex Dover']","['09QoQi6E7GP5AePICzRcZe', '1mZ4z5FjhzO1nEVCsl3wUz']",2018-11-05,0.744,0.916,10,-3.551,1,0.0584,0.0253,3.94e-06,0.129,0.779,103.005,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166726,14Abb7ALFKo7kitFJPYjlb,Vamos A Bailar,38,221600,0,['Maria Conchita Alonso'],['6LgCpm1Br63qTr0l9WagKQ'],1983,0.868,0.736,3,-6.994,1,0.0267,0.515,0.00956,0.0987,0.944,108.262,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
166760,14KKXLz5WHrzGOMUNFV22H,Voglio ballare con te (feat. Andrés Dvicio),50,163802,0,"['Baby K', 'Andrés Dvicio']","['725KKhVCSCQbYkZBptBTfg', '2ZWi2iA1WTeyDUTbOBHVwC']",2017-06-02,0.756,0.67,10,-5.296,1,0.0828,0.0871,0.0,0.169,0.674,94.004,4,https://www.logolynx.com/images/logolynx/fd/fd323edba31a2b2612df2617ef7c2ede.jpeg,https://open.spotify.com/
