Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
1182,2fGx2s080ziYeZbJBiLZV9,Dos Almas,43,173960,0,['Javier Solís'],['7jerD1mbWgyDukHAmCvdCj'],1959-12-03,0.35,0.465,8,-9.073,0,0.0482,0.852,0.0,0.343,0.485,101.038,4,https://i.scdn.co/image/ab67616d0000b27314232f629b0305318dbff899,https://open.spotify.com/track/2fGx2s080ziYeZbJBiLZV9
1219,31l3ePVWG2fXl3fw5rwWiT,Deed I Do,40,148400,0,['Ray Charles'],['1eYhYunlNJlDoQhtYBvPsi'],1959,0.489,0.369,7,-9.968,0,0.0466,0.659,0.0,0.0987,0.614,117.656,4,https://i.scdn.co/image/ab67616d0000b273590d7d2164bc4b5e7b2c296f,https://open.spotify.com/track/31l3ePVWG2fXl3fw5rwWiT
1273,66Ra2l0vQTGFBcCL8vUwlI,Dream A Little Dream,36,196573,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1959,0.116,0.113,1,-21.833,0,0.0415,0.903,0.544,0.311,0.179,64.832,4,https://i.scdn.co/image/ab67616d0000b273da53da453f5bd80f9b440cce,https://open.spotify.com/track/66Ra2l0vQTGFBcCL8vUwlI
1312,64xsn45eJ5xJiwbLaQBum3,Diana,34,154165,0,['Carlos Gonzaga'],['4Nke3vGrIueJayHnjQLCKN'],1959-02-01,0.502,0.465,5,-8.166,1,0.0302,0.81,0.0,0.132,0.724,140.188,4,https://i.scdn.co/image/ab67616d0000b273c36874edc3c7eceb27a0d0ac,https://open.spotify.com/track/64xsn45eJ5xJiwbLaQBum3
1327,4FNmvDOiNtCzDDcLjW9ka9,Dizzy Miss Lizzy,33,132333,0,['Larry Williams'],['5NBY8xM51dP3UGR7bwjLD6'],1959,0.595,0.798,3,-9.978,1,0.0293,0.591,8.83e-06,0.0949,0.968,138.019,4,https://i.scdn.co/image/ab67616d0000b273de52d0d35d7ff1896a682a3b,https://open.spotify.com/track/4FNmvDOiNtCzDDcLjW9ka9
1336,21tmPLWr7gyoQsnl6VLSP2,Dooby Dooby Wah,32,113880,0,['Ritchie Valens'],['5Y9xEAGW4GwGJgbiI6W85P'],1959,0.442,0.807,5,-4.502,1,0.043,0.623,0.0,0.471,0.914,151.999,4,https://i.scdn.co/image/ab67616d0000b2737723fdc89d8e25e65aa6730d,https://open.spotify.com/track/21tmPLWr7gyoQsnl6VLSP2
1401,49uBVeaM3ixGD8VIeqh9KI,Donna Donna,50,192933,0,['Joan Baez'],['1EevBGfUh3RSQSGpluxgBm'],1960,0.579,0.0233,6,-18.57,0,0.0445,0.957,6.74e-05,0.101,0.389,117.444,4,https://i.scdn.co/image/ab67616d0000b273ba6b36bfd63afd21d01fde3e,https://open.spotify.com/track/49uBVeaM3ixGD8VIeqh9KI
1444,3e6DgJHco44VZekE9wz8Wh,Dreamin',43,141493,0,['Johnny Burnette'],['3PrFCybHMqrcPls31JxoIl'],1960-09-24,0.471,0.449,11,-9.845,0,0.0546,0.794,2.25e-05,0.35,0.715,74.673,4,https://i.scdn.co/image/ab67616d0000b27372e2dec03697f5c09e134a4c,https://open.spotify.com/track/3e6DgJHco44VZekE9wz8Wh
1480,23phbG3PUXEDUFq0ndNgGq,Dame Felicidad (Free Me),39,132800,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.474,0.358,5,-9.626,1,0.0373,0.67,0.0,0.0856,0.417,110.037,4,https://i.scdn.co/image/ab67616d0000b273ada7aa146183afec5ad0aa03,https://open.spotify.com/track/23phbG3PUXEDUFq0ndNgGq
1501,5hBI68juwgVWKLrf6xOP8O,Dagny,37,158067,0,['Owe Thörnqvist'],['5gcvW6H0e7pudeOGevacuw'],1960-03-30,0.693,0.705,7,-6.283,1,0.0352,0.407,0.0,0.108,0.904,100.367,4,https://i.scdn.co/image/ab67616d0000b273a63f5702a22933aff8818418,https://open.spotify.com/track/5hBI68juwgVWKLrf6xOP8O
