,Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2367,88460,6RaJbbhKDOuBGQhbZCubCW,Flower Dance,48,265800,0,['DJ Okawari'],['34QbYbTlUCLkZsQ8QmacV9'],2010-09-29,0.553,0.53,8,-9.049,0,0.028,0.605,0.0725,0.0899,0.7,100.017,4,https://i.scdn.co/image/ab67616d0000b2732949b870aafba0fa06b8b67c,https://open.spotify.com/track/6RaJbbhKDOuBGQhbZCubCW
2368,88479,0HFfbfYUtnKmGrBCkYaakI,Friend(2010ヴァージョン),34,231720,0,['Anzen Chitai'],['3EAqVJtaxnPcWYlHXkHcuC'],2010-06-23,0.49,0.264,9,-11.174,0,0.0261,0.611,0.000901,0.12,0.178,141.946,4,https://i.scdn.co/image/ab67616d0000b273027521b604a77e45e6179812,https://open.spotify.com/track/0HFfbfYUtnKmGrBCkYaakI
2369,88580,37RWVFJe2ZiR2eQgJuAVaC,For First-time Lovers (Banmal-song),49,212297,0,['Jung Yong Hwa'],['6zhAP0FoDccL9kuETOC20q'],2011-01-14,0.767,0.522,7,-5.658,1,0.0282,0.458,0.0,0.103,0.659,107.983,4,https://i.scdn.co/image/ab67616d0000b27381528911be453c08794c058a,https://open.spotify.com/track/37RWVFJe2ZiR2eQgJuAVaC
2370,88718,4OukDE7pBKhCV4YYeYhnjq,Fly Me to the Moon,46,186133,0,['Olivia Ong'],['4kcLQfpkqAt5AdNlZZNSDd'],2012-08-19,0.629,0.38,9,-10.874,1,0.0317,0.934,0.000693,0.103,0.232,114.854,4,https://i.scdn.co/image/ab67616d0000b27392a01775f5fbf489aeaba48b,https://open.spotify.com/track/4OukDE7pBKhCV4YYeYhnjq
2371,88743,3U7TJUjNz7pgPSfgeGQjsP,Forevermore,58,294717,0,['Juris'],['4BNWanhw4AjSXjBm9L1Jzy'],2012-01-01,0.276,0.258,7,-10.434,1,0.041,0.898,0.0,0.155,0.3,74.698,4,https://i.scdn.co/image/ab67616d0000b2734b1aa56e662e44b9dbd1ddcb,https://open.spotify.com/track/3U7TJUjNz7pgPSfgeGQjsP
2372,88750,5JaOsK2FAE7Fx4qVgiv7NC,Forever's Not Enough,52,267733,0,['Sarah Geronimo'],['6aiCKnIN68hohzU3ZzNq48'],2012-03-13,0.411,0.377,2,-7.331,1,0.0277,0.732,0.0,0.164,0.155,142.438,4,https://i.scdn.co/image/ab67616d0000b2736a0fe5661bab6590b40275fa,https://open.spotify.com/track/5JaOsK2FAE7Fx4qVgiv7NC
2373,88768,26eV0R7nbqtlzh316ncU99,Fantastic Baby,54,230573,0,['BIGBANG'],['4Kxlr1PRlDKEB0ekOCyHgX'],2012-02-29,0.725,0.841,2,-3.924,1,0.0545,0.002,0.0,0.0652,0.582,130.013,4,https://i.scdn.co/image/ab67616d0000b273dd2c0e8a5d4b0c1e227e4c7b,https://open.spotify.com/track/26eV0R7nbqtlzh316ncU99
2374,88771,6D2DqBu0k83glhOBcMT1AQ,Fall in Love - Koini Ochite,37,248160,0,['Olivia Ong'],['4kcLQfpkqAt5AdNlZZNSDd'],2012-08-19,0.59,0.166,0,-10.517,1,0.0306,0.929,0.0,0.125,0.376,72.102,4,https://i.scdn.co/image/ab67616d0000b273ff4374c5f1a0dfa970997bda,https://open.spotify.com/track/6D2DqBu0k83glhOBcMT1AQ
2375,88772,66TwNxT8XrIOjypJHdSwQi,First of May,37,218133,0,['Olivia Ong'],['4kcLQfpkqAt5AdNlZZNSDd'],2012-08-19,0.367,0.181,8,-11.28,1,0.0325,0.92,0.0,0.145,0.365,132.852,4,https://i.scdn.co/image/ab67616d0000b273ff4374c5f1a0dfa970997bda,https://open.spotify.com/track/66TwNxT8XrIOjypJHdSwQi
2376,88777,367EOxhDe2fVWl9ztXxwCq,Fall in Love Again,47,228548,0,['Angeline Quinto'],['7DW4ijH3n36QN0RlC0n649'],2012-01-01,0.527,0.283,7,-10.576,1,0.0313,0.786,1.11e-05,0.0849,0.15,68.993,4,https://i.scdn.co/image/ab67616d0000b2736066a8ae10bb85ba97aa2b15,https://open.spotify.com/track/367EOxhDe2fVWl9ztXxwCq
2377,88787,0Fa9qMXVeHIKFU5fm35fy9,Fight Together,58,257400,0,['Namie Amuro'],['4BmWSGKG6HiYvLuJvZ9afa'],2012-06-27,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,4,https://i.scdn.co/image/ab67616d0000b273fe01790c1d6443f15074457b,https://open.spotify.com/track/0Fa9qMXVeHIKFU5fm35fy9
2378,88860,0GsRx0gPft6RmijIwMsKmG,Friday (feat.Jang Yi-jeong),59,217130,0,"['IU', 'Jang Yi-jeong']","['3HqSLMAZ3g3d5poNaI7GOU', '7nLakaHt1koh5mP4OIVM0F']",2013-12-20,0.681,0.525,9,-4.823,1,0.0512,0.619,0.0,0.103,0.551,80.052,4,https://i.scdn.co/image/ab67616d0000b27315b8cef21bf4482d56c15614,https://open.spotify.com/track/0GsRx0gPft6RmijIwMsKmG
2379,89165,5UcsxVPmXd974EkMtowmNV,Fortune - Acoustic,57,228013,0,['William Fitzsimmons'],['41FEVJCBGidsJwbjq0KfgM'],2014-08-05,0.502,0.0548,1,-23.684,1,0.0356,0.924,0.0418,0.108,0.506,78.455,4,https://i.scdn.co/image/ab67616d0000b273f7ebd1373ad1182931b0c702,https://open.spotify.com/track/5UcsxVPmXd974EkMtowmNV
2380,89390,3lYvepDz6yYj29z7e4r5z0,FXXK IT,64,231748,0,['BIGBANG'],['4Kxlr1PRlDKEB0ekOCyHgX'],2016-12-13,0.716,0.763,0,-3.001,0,0.0945,0.147,0.0,0.271,0.575,90.101,4,https://i.scdn.co/image/ab67616d0000b273fd0d9a33127c1d3f58ba3504,https://open.spotify.com/track/3lYvepDz6yYj29z7e4r5z0
2381,89453,5xuVcWfj8QTeRLRSKyQOyi,Full Album RED PLANET [Hidden Track] - 좋다고 말해,55,201772,0,['BOL4'],['4k5fFEYgkWYrYvtOK3zVBl'],2016-12-21,0.68,0.623,1,-2.695,1,0.0467,0.825,0.0,0.128,0.428,79.968,4,https://i.scdn.co/image/ab67616d0000b2730d762dc6c1a2bdd9a1867310,https://open.spotify.com/track/5xuVcWfj8QTeRLRSKyQOyi
2382,89484,1dOD5F2hX5TBtKdQlEseR7,Flower Way (Prod. By ZICO),53,239123,0,['KIMSEJEONG'],['1lFLniFTaPjYCtQZvDXpqu'],2016-11-23,0.433,0.282,1,-9.59,1,0.0412,0.831,0.0,0.118,0.371,133.49,1,https://i.scdn.co/image/ab67616d0000b273a6afb253632c318f79697cf2,https://open.spotify.com/track/1dOD5F2hX5TBtKdQlEseR7
2383,89616,6T15qWkGDGlE9vTkvoT4oZ,Five Little Ducks,59,152224,0,['Super Simple Songs'],['7CdGfkCRgPhElnqy3HPJ4a'],2017-03-24,0.956,0.34,6,-10.195,0,0.0487,0.0614,0.0,0.0596,0.593,116.006,4,https://i.scdn.co/image/ab67616d0000b273a16cb714df63d7e873605b6c,https://open.spotify.com/track/6T15qWkGDGlE9vTkvoT4oZ
2384,89649,475LPQIUiT6SqfwuqWYtU2,Five Little Monkeys,58,128152,0,['Super Simple Songs'],['7CdGfkCRgPhElnqy3HPJ4a'],2017-03-24,0.96,0.349,2,-12.764,1,0.0894,0.609,3.54e-06,0.124,0.843,120.019,4,https://i.scdn.co/image/ab67616d0000b273cea731c4ba7ae774fb95dc54,https://open.spotify.com/track/475LPQIUiT6SqfwuqWYtU2
2385,89683,0QMCxc6dP8ObzoJExJd5oc,Fantasy,65,170667,0,['khai dreams'],['0lawSNBxNgJFQYJnQzLH8c'],2017-08-26,0.35,0.429,7,-13.14,1,0.131,0.712,0.0,0.307,0.207,169.901,4,https://i.scdn.co/image/ab67616d0000b2730615d2becdd2ca14ea33b40a,https://open.spotify.com/track/0QMCxc6dP8ObzoJExJd5oc
2386,89972,4ytyLpIwUXbdFsNOvgNnmP,Four Seasons,59,188238,0,['TAEYEON'],['3qNVuliS40BLgXGxhdBdqu'],2019-03-24,0.596,0.768,6,-4.948,1,0.145,0.0548,0.0,0.154,0.673,173.99,4,https://i.scdn.co/image/ab67616d0000b2737de8f56a39ec67a091457d04,https://open.spotify.com/track/4ytyLpIwUXbdFsNOvgNnmP
2387,89987,0hkVJLQyaFdcNf5qP9WPH1,fly-電影「少年的你」片尾曲,44,232000,0,['Yoyo Sham'],['2OrCYFzQYE1TmevdYARnU1'],2019-12-05,0.429,0.197,0,-15.75,1,0.0354,0.79,0.0125,0.114,0.318,149.892,4,https://i.scdn.co/image/ab67616d0000b2739d9de0ab69fa35aa0cd81671,https://open.spotify.com/track/0hkVJLQyaFdcNf5qP9WPH1
