Unnamed: 0,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
61792,5tOvrREoE3eNO89CTqoJrn,Pyyntö,50,206107,0,['Klamydia'],['2BFdLtG6ivaiRqPFTgV1in'],2016-09-23,0.535,0.88,11,-3.235,0,0.0405,0.00646,0.0,0.368,0.536,96.973,4,https://i.scdn.co/image/ab67616d0000b27387943730b61a8448de838fe9,https://open.spotify.com/track/5tOvrREoE3eNO89CTqoJrn
61843,6AhJGHBc7vPZ55KHJxhiH0,"Päättäriltä päättärille (feat. Mikidi, Gaiaf, Likanen Etelä & Gangsta Dwight)",38,215427,0,"['Sairas T', 'Mikidi', 'Gaiaf', 'Likanen Etelä', 'Gangsta Dwight']","['55zt05Vx5iZkdxCA9wrYDK', '2OrmzuG6VkYhYncXRRLmW2', '0FaNKlVIO6bniKMMzWB3Lo', '1QZB4c84BdcLM9MGD4EjBj', '7MmWmFrr9iEEb2joYyN3n3']",2016-03-18,0.821,0.857,10,-5.033,0,0.162,0.274,0.0,0.237,0.558,129.979,4,https://i.scdn.co/image/ab67616d0000b27322c08f1aacb8a296e24cc713,https://open.spotify.com/track/6AhJGHBc7vPZ55KHJxhiH0
61859,2v2tFzMuYArhjeAZYkxM8b,Pelkuri,36,546920,0,['Gettomasa'],['5sDIQrB2V7pRAdNM8dEc7g'],2016-03-11,0.628,0.603,9,-6.768,1,0.445,0.447,0.0,0.0995,0.678,79.247,4,https://i.scdn.co/image/ab67616d0000b273aa0432f80a40f0cb1a0f92c9,https://open.spotify.com/track/2v2tFzMuYArhjeAZYkxM8b
61887,7cuOx0egVee4NBetXzAIIb,Pojat on poikia,35,203206,0,['Lauri Tähkä'],['2ZyR5hOnG5pyMrbqJTXgtN'],2016-09-16,0.656,0.556,9,-6.969,0,0.0341,0.074,0.0,0.0427,0.82,82.0,4,https://i.scdn.co/image/ab67616d0000b2739f46c93e89f9531559d7151b,https://open.spotify.com/track/7cuOx0egVee4NBetXzAIIb
61893,7mHTOPxVftpF1G2tCgrtOB,Polte (Vain elämää kausi 5),34,219047,0,['Chisu'],['0Wo2rgrMZVYn0u0uxlDPJP'],2016-09-16,0.467,0.813,0,-6.614,1,0.0808,0.206,0.000185,0.0978,0.437,99.928,4,https://i.scdn.co/image/ab67616d0000b273e6a78aaa704e7f1ce19d1e7f,https://open.spotify.com/track/7mHTOPxVftpF1G2tCgrtOB
61909,5ZOSD8hqVzwz1yVG08wGHI,Pelaat ittees (feat. Rekami),33,202668,0,"['Gettomasa', 'Rekami']","['5sDIQrB2V7pRAdNM8dEc7g', '25SDUzCXVuk0Va1iinM5aB']",2016-06-24,0.761,0.519,11,-8.967,0,0.384,0.148,0.0,0.131,0.667,90.236,4,https://i.scdn.co/image/ab67616d0000b273a993dcf9f9232b4c0364dc90,https://open.spotify.com/track/5ZOSD8hqVzwz1yVG08wGHI
61916,4MUKUqqE66Irl1appjmiC9,Parvekkeella,33,208790,0,"['Ida Paul & Kalle Lindroth', 'Ida Paul', 'Kalle Lindroth']","['1pbX4qbCZOyiRA0ih5jGfX', '69pjn3Oxt0azUYEw9NE4S0', '49PPHx2WvBFfsk6RKE0lCi']",2016-11-17,0.709,0.689,1,-5.496,0,0.0378,0.267,0.0,0.325,0.569,90.489,4,https://i.scdn.co/image/ab67616d0000b273bc27db885c0e65ac7966918b,https://open.spotify.com/track/4MUKUqqE66Irl1appjmiC9
61922,41HG8dgsqVDGYaFXhiOp5i,Pimeyden Morsian,34,213000,0,"['Turmion Kätilöt', 'Julma J']","['76t3VPzCEYAlrZhVAY7yjg', '3eZZtLq2AhGxyxyxhDnDwH']",2016-05-27,0.369,0.971,1,-5.61,0,0.0976,3.46e-05,0.08,0.0636,0.461,180.052,4,https://i.scdn.co/image/ab67616d0000b273c6b1d5162bd43b64ce7d38b9,https://open.spotify.com/track/41HG8dgsqVDGYaFXhiOp5i
61925,7AA1yR0WmB48Adk7j9H21i,Pokemon - J&E Remix,35,210126,0,"['Portion Boys', 'Sharon', 'Biggy Pop', 'Jaakko Salovaara', 'Erkka Lempiäinen']","['04UpsyroM3wyQYwhYd9mSv', '0ynSTc5Z9xojHHyVVHL7DV', '63LylmlJbxDMJDqR4I71mc', '2h05BPlltEH5CrFzvLRb89', '2Tn5nMqHH5WhArYGrG58TS']",2016-10-28,0.662,0.937,8,-3.315,0,0.087,0.0257,0.0,0.0815,0.712,153.911,4,https://i.scdn.co/image/ab67616d0000b273ddb866bffd0a03e24a369896,https://open.spotify.com/track/7AA1yR0WmB48Adk7j9H21i
61951,5t7rDlqL7Ji3BrpOJFKBCr,Pämppää,46,190667,0,"['Teflon Brothers', 'Sahamies']","['3zh3U2eQ64EhBFbJuxgf1M', '5FxZkV0729LOnA5LlwoC8g']",2017-05-12,0.812,0.904,9,-4.269,1,0.0862,0.155,0.0,0.229,0.613,109.957,4,https://i.scdn.co/image/ab67616d0000b2732a14e512d8942b8bc4c3f46c,https://open.spotify.com/track/5t7rDlqL7Ji3BrpOJFKBCr
61960,7mGdJWJETc696zijUeZ2FD,Popkorni,44,211789,0,['JVG'],['55mdlQp6zN8zdyIYB9DDQj'],2017-12-29,0.75,0.737,0,-4.89,1,0.0723,0.00595,0.000114,0.113,0.354,97.921,4,https://i.scdn.co/image/ab67616d0000b273927ab201a76b0e1e9b2f594c,https://open.spotify.com/track/7mGdJWJETc696zijUeZ2FD
61979,2BxIlrXr8yRuyxyFv1tU3i,Prinsessoja Ja Putkimiehiä,41,181999,0,['Mansesteri'],['11OHTUETXL6VR3cnv9KNF1'],2017-01-31,0.776,0.608,6,-7.753,1,0.128,0.0936,0.0,0.216,0.68,110.009,4,https://i.scdn.co/image/ab67616d0000b2732b073bdf36421559154e45f9,https://open.spotify.com/track/2BxIlrXr8yRuyxyFv1tU3i
